Acquisition Time[ms], ACC_X 0, ACC_Y 0, ACC_Z 0, ACC_X 1, ACC_Y 1, ACC_Z 1, 
0.000,-0.921903,0.044435,-0.357677,-0.484390,0.011475,-0.872341,
1.015,-0.921903,0.044435,-0.357677,-0.477553,0.012452,-0.875515,
0.000,-0.921903,0.040040,-0.358409,-0.484390,0.009278,-0.875271,
0.989,-0.937528,0.040284,-0.358898,-0.484390,0.009278,-0.875271,
1.010,-0.937528,0.040284,-0.358898,-0.476821,0.009033,-0.875515,
0.000,-0.937528,0.039308,-0.359630,-0.477553,0.013672,-0.884792,
1.161,-0.937528,0.031251,-0.365490,-0.472670,0.013672,-0.884792,
1.015,-0.937528,0.042970,-0.365490,-0.476089,0.013672,-0.883572,
0.000,-0.937528,0.045656,-0.364757,-0.475844,0.014649,-0.876980,
0.986,-0.921903,0.044679,-0.361339,-0.484390,0.014649,-0.876980,
0.000,-0.921903,0.044679,-0.361339,-0.484390,0.016114,-0.879665,
0.999,-0.921903,0.043702,-0.001465,-0.476333,0.012696,-0.879909,
1.001,-0.921903,0.042238,-0.361095,-0.476333,0.012696,-0.879909,
1.012,-0.921903,0.042482,-0.362316,-0.484390,0.009522,-0.876491,
0.000,-0.921903,0.042482,-0.362316,-0.478286,0.011475,-0.874782,
0.988,-0.937528,0.045167,-0.357921,-0.478286,0.011475,-0.874782,
0.999,-0.937528,0.047121,-0.359142,-0.484390,0.011719,-0.876980,
0.000,-0.937528,0.047121,-0.359142,-0.484390,0.014893,-0.879665,
1.000,-0.921903,0.047853,-0.360118,-0.484390,0.014893,-0.882839,
1.010,-0.921903,0.043947,-0.359386,-0.484390,0.013428,-0.882839,
0.000,-0.921903,0.043947,-0.359386,-0.484390,0.010743,-0.880642,
0.991,-0.917996,0.039552,-0.364025,-0.477798,0.011963,-0.875759,
0.000,-0.921903,0.038820,-0.371837,-0.477798,0.011963,-0.875759,
1.000,-0.921903,0.038820,-0.362316,-0.480727,0.010498,-0.876735,
1.000,-0.937528,0.038575,-0.361339,-0.478042,0.009278,-0.877468,
0.000,-0.937528,0.039064,-0.364025,-0.484390,0.009278,-0.877468,
0.999,-0.937528,0.039064,-0.364025,-0.484390,0.010254,-0.873806,
1.000,-0.921903,0.041261,-0.364269,-0.484390,0.012452,-0.874050,
1.001,-0.921903,0.042482,-0.362560,-0.484390,0.012452,-0.874050,
0.615,-0.921903,0.042482,-0.362560,-0.484390,0.014893,-0.880886,
0.679,-0.921903,0.041017,-0.359142,-0.479018,0.013672,-0.878200,
0.000,-0.921903,0.041749,-0.358653,-0.479018,0.013672,-0.878200,
1.010,-0.920194,0.041749,-0.358653,-0.479995,0.006592,-0.873317,
1.000,-0.921903,0.037843,-0.371105,-0.476333,0.006836,-0.876735,
0.000,-0.921903,0.036134,-0.365490,-0.484390,0.006836,-0.876735,
1.010,-0.921903,0.036134,-0.365490,-0.484390,0.010010,-0.879421,
0.997,-0.921903,0.039796,-0.362071,-0.479995,0.011719,-0.877468,
0.000,-0.921903,0.042238,-0.361339,-0.479995,0.011719,-0.877468,
0.993,-0.921903,0.042238,-0.364757,-0.484390,0.012696,-0.872341,
1.007,-0.921903,0.042238,-0.364757,-0.484390,0.011719,-0.873562,
0.000,-0.921903,0.040040,-0.362560,-0.479995,0.011719,-0.873562,
0.993,-0.921903,0.041993,-0.357433,-0.477553,0.011719,-0.878200,
1.000,-0.921903,0.041993,-0.357433,-0.484390,0.013672,-0.005127,
0.000,-0.906338,0.044679,-0.359630,-0.474135,0.013672,-0.880153,
1.010,-0.921903,0.042238,-0.370861,-0.484390,0.014893,-0.003662,
0.997,-0.921903,0.042238,-0.362316,-0.484390,0.014893,-0.873806,
0.000,-0.921903,0.041993,-0.362316,-0.476577,0.014893,-0.871364,
0.993,-0.921903,0.042726,-0.361583,-0.484390,0.014893,-0.871364,
1.007,-0.921903,0.042726,-0.361583,-0.481704,0.013184,-0.877712,
0.000,-0.921903,0.041993,-0.354503,-0.484390,0.009766,-0.884304,
0.993,-0.921903,0.031251,-0.356944,-0.469741,-0.005860,-0.884304,
1.000,-0.921903,0.045900,-0.356944,-0.478286,0.007324,-0.884792,
0.000,-0.921903,0.045167,-0.359630,-0.474624,0.008057,-0.877956,
1.000,-0.921903,0.040040,-0.356212,-0.474624,0.008057,-0.877956,
1.000,-0.921903,0.040040,-0.356212,-0.474624,0.010010,-0.874050,
0.000,-0.937528,0.041261,-0.359386,-0.484390,0.012452,-0.874538,
1.000,-0.921903,0.042970,-0.357921,-0.484390,0.012452,-0.874538,
0.999,-0.921903,0.042970,-0.357921,-0.484390,0.011963,-0.871364,
0.000,-0.921903,0.041993,-0.359386,-0.478286,0.011719,-0.868679,
1.001,-0.921903,0.041505,-0.363292,-0.478286,0.011719,-0.868679,
1.000,-0.921903,0.041505,-0.363292,-0.477309,0.014405,-0.872097,
0.000,-0.921903,0.038820,-0.363536,-0.476821,0.012940,-0.877956,
1.501,-0.921903,0.037599,-0.363780,-0.476821,0.012940,-0.877956,
0.000,-0.921903,0.037599,-0.364269,0.005860,0.009278,-0.874050,
1.039,-0.921903,0.040773,-0.364269,-0.484390,0.008545,-0.874294,
0.000,-0.921903,0.041017,-0.360362,-0.478042,0.008545,-0.874294,
0.974,-0.921903,0.037355,-0.368908,-0.476333,0.009766,-0.880153,
0.992,-0.921903,0.037355,-0.363292,-0.475356,0.009766,-0.884304,
0.000,-0.921903,0.037110,-0.365245,-0.475356,0.009766,-0.884304,
0.999,-0.921903,0.042970,-0.363292,-0.484390,0.007080,-0.882107,
1.002,-0.921903,0.042970,-0.363292,-0.484390,0.009278,-0.879177,
0.000,-0.937528,0.043947,-0.363536,-0.484390,0.009278,-0.879177,
0.998,-0.937528,0.042970,-0.360362,-0.484390,0.000000,-0.876491,
1.012,-0.925809,0.042970,-0.360362,-0.484390,0.011719,-0.871852,
0.000,0.000000,0.042238,-0.354503,-0.480239,0.011719,-0.876491,
0.989,-0.921903,0.038331,-0.354503,-0.484390,0.013672,-0.876491,
1.000,-0.921903,0.038331,-0.354503,-0.477065,0.012696,-0.878444,
0.000,-0.921903,0.040529,-0.361827,-0.474868,0.010743,-0.875271,
1.022,-0.921903,0.043702,-0.366710,-0.474868,0.010743,-0.875271,
0.978,-0.921903,0.043702,-0.366710,-0.477309,-0.005371,-0.875515,
0.000,-0.921903,0.042482,-0.366954,-0.477309,0.010254,-0.876980,
1.001,-0.921903,0.041993,-0.365001,-0.484390,0.010254,-0.876980,
0.999,-0.921903,0.041993,-0.365001,-0.484390,0.009766,-0.877956,
0.000,-0.921903,0.041017,-0.362804,-0.484390,0.010987,-0.877956,
1.000,-0.921903,0.040040,-0.014649,-0.480727,0.010987,-0.877956,
1.008,-0.921659,0.040040,-0.358409,-0.480727,0.011231,-0.877224,
0.000,-0.937528,0.040040,-0.345958,-0.478042,0.010987,-0.875271,
0.992,-0.937528,0.042726,-0.352061,-0.484390,0.010987,-0.875271,
1.160,-0.937528,0.042726,-0.352061,-0.478530,0.012696,-0.871852,
0.672,-0.921903,0.044191,-0.357188,-0.478530,0.013428,-0.878689,
0.000,-0.921903,0.044679,-0.358165,-0.478530,-0.002197,-0.878689,
1.009,-0.937528,0.048097,-0.361827,-0.484390,0.012940,-0.884304,
1.006,-0.937528,0.046876,-0.361827,-0.483169,-0.004883,-0.878444,
0.000,-0.921903,0.044435,-0.363780,-0.484390,0.010743,-0.878444,
0.994,-0.921903,0.038575,-0.358165,-0.477798,0.011475,-0.876735,
1.006,-0.921903,0.038575,-0.358165,-0.478530,0.012452,-0.877468,
0.000,-0.922391,0.039064,-0.357921,-0.478530,0.012452,-0.877468,
0.994,-0.921903,0.040529,-0.361095,-0.477553,0.011231,-0.877224,
0.999,-0.921903,0.040529,-0.361095,-0.484390,0.009522,-0.879177,
0.000,-0.921903,0.040773,-0.361095,-0.476577,0.009522,-0.879177,
1.001,-0.937528,0.041993,-0.362071,-0.477065,0.009522,-0.876980,
1.007,-0.937528,0.041993,-0.362071,-0.479507,0.000000,-0.875271,
0.000,-0.909695,0.040529,-0.360362,-0.484390,0.013916,-0.877468,
0.993,-0.921903,0.040529,-0.358165,-0.477798,0.013916,-0.877468,
1.006,-0.921903,0.040529,-0.014405,-0.468825,0.012696,-0.876980,
0.000,-0.921903,0.042726,-0.356212,-0.477065,0.011963,-0.875026,
0.996,-0.921903,0.045167,-0.354259,-0.477065,0.011963,-0.875026,
1.004,-0.921903,0.045167,-0.354259,-0.484390,0.011963,-0.873806,
0.000,-0.921903,0.046388,-0.358898,-0.484390,0.009522,-0.871852,
0.994,-0.921903,0.042238,-0.364025,-0.484390,0.009522,-0.871852,
1.007,-0.921903,0.042238,-0.364025,-0.476577,0.010254,-0.872097,
0.000,-0.921903,0.040773,-0.359142,-0.484390,0.011231,-0.876980,
0.992,-0.921903,0.041749,-0.359386,-0.484390,0.011231,-0.876980,
1.006,-0.921903,0.041749,-0.359386,-0.484390,0.009766,-0.879909,
0.000,-0.937528,0.043947,-0.362316,-0.480972,0.011963,-0.880642,
0.995,-0.937528,0.043214,-0.360607,-0.480972,0.011963,-0.880642,
1.030,-0.907742,0.041993,-0.363780,-0.477798,0.013428,-0.879909,
0.000,-0.921903,0.041993,-0.373058,-0.474868,0.014405,-0.876491,
1.309,-0.921903,0.041993,-0.363780,-0.474868,0.014405,-0.876491,
0.000,-0.921903,0.038820,-0.360607,-0.478530,0.015625,-0.874538,
1.254,-0.921903,0.038820,-0.360607,-0.484390,0.013428,-0.879177,
0.000,-0.921903,0.038820,-0.360362,-0.478530,0.013428,-0.879177,
1.005,-0.921903,0.037843,-0.359142,-0.484390,0.011475,-0.877956,
1.056,-0.921903,0.037843,-0.359142,-0.477065,0.011963,-0.877956,
0.000,-0.921903,0.040529,-0.360607,-0.477065,0.011963,-0.877956,
0.945,-0.921903,0.040529,-0.365001,-0.484390,0.012452,-0.885525,
1.008,-0.921903,0.040529,-0.365001,-0.484390,0.011231,-0.883327,
0.000,-0.921903,0.039796,-0.367199,-0.476333,0.011231,-0.883327,
0.991,-0.921903,0.010987,-0.363292,-0.476089,0.009033,-0.878200,
1.008,-0.921903,0.042238,-0.363292,-0.478530,0.011231,-0.873317,
0.000,-0.921903,0.042482,-0.357188,-0.484390,0.012940,-0.871120,
0.992,-0.921903,0.043702,-0.359874,-0.477309,0.012940,-0.871120,
1.008,-0.921903,0.043702,-0.359874,-0.479263,0.012940,-0.869167,
0.000,-0.921903,0.044679,-0.363048,-0.478774,0.013184,-0.871852,
0.992,-0.921903,0.046144,-0.361095,-0.478774,0.013184,-0.871852,
1.007,-0.921903,0.046144,-0.361095,-0.475356,0.009278,-0.890652,
0.000,-0.937528,0.046876,-0.360118,-0.484390,0.011475,-0.878689,
0.992,-0.937528,0.044191,-0.364025,-0.484390,0.011475,-0.878689,
1.008,-0.937528,0.044191,-0.364025,-0.480972,0.014405,-0.875026,
0.000,-0.921903,0.042970,-0.363292,-0.480239,0.013672,-0.871364,
0.992,-0.921903,0.044191,-0.361339,-0.484390,0.013672,-0.871364,
1.007,-0.921903,0.044679,-0.360362,-0.478042,0.000000,-0.873562,
0.000,-0.910184,0.044679,-0.360362,-0.479018,0.009522,-0.874294,
0.994,0.000000,0.043702,-0.357433,-0.484390,0.009522,-0.874294,
1.094,-0.921903,0.041505,-0.359874,-0.479018,0.009522,-0.876980,
0.657,-0.921903,0.041505,-0.359874,0.007080,0.011719,-0.880886,
0.687,-0.921903,0.045167,-0.015625,-0.468825,0.011719,-0.880886,
0.000,-0.920438,0.047121,-0.360607,-0.478042,0.014649,-0.879909,
1.020,-0.921903,0.047121,-0.373546,-0.480483,0.011231,-0.876735,
0.000,-0.937528,0.046388,-0.363048,-0.484390,0.011231,-0.876735,
1.129,-0.921903,0.046388,-0.363048,-0.484390,0.007324,-0.878444,
0.871,-0.921903,0.046388,-0.363048,-0.484390,0.010498,-0.873806,
1.014,-0.921903,0.010987,-0.362560,-0.481460,0.010498,-0.873806,
0.000,-0.921903,0.041749,-0.359874,-0.484390,0.013428,-0.871852,
0.984,-0.921903,0.041749,-0.359874,-0.477309,0.013428,-0.879665,
1.009,-0.921903,0.043947,-0.361095,-0.477309,0.013428,-0.879665,
0.000,-0.921903,0.031251,-0.362316,-0.469985,-0.000244,-0.878933,
0.992,-0.921903,0.045656,-0.362316,-0.484390,0.010987,-0.877956,
1.017,-0.937528,0.046876,-0.359874,-0.484390,0.010987,-0.881130,
0.000,-0.937528,0.043947,-0.360362,-0.479018,0.006836,-0.881130,
0.983,-0.937528,0.043947,-0.360362,-0.484390,0.000000,-0.880642,
1.011,-0.912625,0.040529,-0.362804,-0.484390,0.009522,-0.879177,
0.000,-0.921903,0.040284,-0.365001,-0.477309,0.009522,-0.879177,
0.989,-0.921903,0.040284,-0.005615,-0.468825,0.006348,-0.878200,
1.007,-0.916043,0.041505,-0.364269,-0.477065,0.006104,-0.882595,
0.000,-0.921903,0.041261,-0.361583,-0.484390,0.006104,-0.007569,
0.993,-0.921903,0.041261,-0.361583,-0.484390,0.009766,-0.883083,
1.008,-0.937528,0.041993,-0.362316,-0.484390,0.011231,-0.006104,
0.000,-0.937528,0.040773,-0.361095,-0.479751,0.011231,-0.881130,
0.992,-0.937528,0.040773,-0.358898,-0.479995,0.011475,-0.882839,
1.118,-0.921903,0.038331,-0.358898,-0.480239,0.011231,-0.879909,
0.136,-0.937528,0.042238,-0.356212,-0.480239,0.011231,-0.879909,
1.083,-0.937528,0.045167,-0.360362,-0.480727,0.009522,-0.880153,
0.000,-0.937528,0.031251,-0.360362,-0.480972,0.007813,-0.882595,
0.923,-0.937528,0.043458,-0.364269,-0.480972,0.007813,-0.882595,
1.054,-0.921903,0.043947,-0.361583,-0.484390,0.008301,-0.880398,
0.000,-0.921903,0.043947,-0.361583,-0.484390,0.007569,-0.876980,
0.946,-0.921903,0.045900,-0.362804,-0.479263,0.007569,-0.876980,
1.011,-0.921903,0.043458,-0.374035,-0.479507,0.007569,-0.875515,
0.244,-0.921903,0.043458,-0.361583,-0.484390,0.007813,-0.877712,
1.010,-0.921903,0.042482,-0.358165,-0.475600,0.007813,-0.890652,
0.000,-0.921903,0.043458,-0.356944,-0.484390,0.008057,-0.878933,
0.991,-0.921903,-0.003418,-0.356944,-0.473647,0.009522,-0.876003,
1.007,-0.921903,0.044435,-0.362560,-0.473647,0.009522,-0.876003,
0.000,-0.921903,0.044679,-0.363292,-0.475600,0.009522,-0.875026,
0.992,-0.921903,0.044679,-0.363292,-0.476577,0.011963,-0.879421,
1.009,-0.921903,0.044923,-0.354259,-0.484390,0.011963,-0.881130,
0.000,-0.921903,0.042970,-0.356944,-0.475844,0.014161,-0.006104,
0.993,-0.906338,0.042970,-0.356944,-0.477309,0.010987,-0.877712,
1.007,-0.921903,0.042970,-0.361827,-0.476821,0.008057,-0.878200,
0.000,-0.921903,0.047121,-0.355479,-0.476821,0.008057,-0.878200,
0.992,-0.921903,0.047121,-0.355479,-0.477309,0.009522,-0.877956,
1.009,-0.921903,0.043947,-0.354503,-0.476089,0.011719,-0.874050,
0.000,-0.921903,0.040040,-0.357188,-0.476089,0.011719,-0.874050,
0.990,-0.921903,0.040040,-0.358653,-0.484390,0.010743,-0.876247,
1.008,-0.921903,0.043214,-0.358653,-0.478286,0.008789,-0.878933,
0.000,-0.921903,0.044923,-0.001953,-0.468825,0.008789,-0.878933,
1.057,-0.921414,0.040284,-0.360118,0.005615,0.011231,-0.879177,
1.009,-0.921903,0.040284,-0.000732,-0.478042,0.015137,-0.879421,
0.000,-0.921903,0.040284,-0.360851,-0.478042,0.015137,-0.879421,
1.374,-0.921903,0.045412,-0.361095,-0.484390,0.016114,-0.878200,
0.650,-0.921903,0.045412,-0.361095,-0.484390,0.012207,-0.879665,
0.000,-0.937528,0.046144,-0.358409,-0.476577,0.012207,-0.879665,
1.008,-0.921903,0.046876,-0.357433,-0.484390,0.008057,-0.882107,
1.007,-0.921903,0.046876,-0.357433,-0.475844,0.010254,-0.881374,
0.000,-0.937528,0.046144,-0.357188,-0.475844,0.010254,-0.881374,
0.993,-0.937528,0.044435,-0.362804,-0.484390,0.013916,-0.878689,
1.006,-0.937528,0.044435,-0.362804,-0.484390,0.012452,-0.876003,
0.000,-0.921903,0.044679,-0.363048,-0.484390,0.012452,-0.876003,
0.994,-0.921903,0.043214,-0.358898,-0.484390,0.008789,-0.878689,
1.007,-0.921903,0.043214,-0.358898,0.007813,0.010987,-0.880398,
0.000,-0.921903,0.041505,-0.358653,-0.476577,0.010987,-0.880398,
0.993,-0.921903,0.041993,-0.357188,-0.484390,0.011475,-0.878689,
1.007,-0.921903,0.041993,-0.357188,-0.477065,0.008057,-0.890652,
0.000,-0.921903,0.042238,-0.355479,-0.484390,0.008057,-0.880153,
0.994,-0.937528,-0.004151,-0.355235,-0.475356,0.008789,-0.880153,
1.008,-0.937528,0.042726,-0.355235,-0.477309,0.011963,-0.880398,
0.000,-0.937528,0.043702,-0.358653,-0.484390,0.012207,-0.882351,
0.991,-0.921903,0.041017,-0.362316,-0.484390,0.012207,-0.882351,
1.010,-0.921903,0.041017,-0.362316,-0.477065,0.008789,-0.880153,
0.000,-0.921903,0.041749,-0.004639,-0.480483,0.009522,-0.877956,
0.990,-0.921903,0.042238,-0.361827,-0.480483,0.009522,-0.877956,
1.000,-0.937528,0.039796,-0.364025,-0.480727,0.010010,-0.876247,
0.000,-0.937528,0.039796,-0.364025,-0.484390,0.009766,-0.877468,
1.000,-0.937528,0.040284,-0.363780,-0.478286,0.009766,-0.877468,
1.009,-0.921903,0.039552,-0.360118,-0.484390,0.007813,-0.872341,
0.681,-0.921903,0.039552,-0.360118,-0.476821,0.005127,-0.870143,
0.210,-0.921903,0.040040,-0.359142,-0.476821,0.005127,-0.870143,
1.016,-0.921903,0.040040,-0.359142,-0.484390,0.009278,-0.874782,
0.000,-0.921903,0.040040,-0.359142,-0.484390,0.012207,-0.874050,
0.987,-0.920926,0.043947,-0.362071,-0.478774,0.012207,-0.874050,
1.011,-0.921903,0.041749,-0.358653,-0.478530,0.011719,-0.875026,
0.000,-0.921903,0.041749,-0.357921,-0.484390,0.012940,-0.876491,
0.990,-0.921903,0.045900,-0.360118,-0.477309,0.012940,-0.876491,
1.010,-0.921903,0.045412,-0.362316,-0.484390,0.013916,-0.877224,
0.000,-0.921903,0.014161,-0.362316,-0.476821,0.012696,-0.875026,
0.989,-0.921903,0.040529,-0.360851,-0.476821,0.012696,-0.875026,
1.011,-0.921903,0.040284,-0.360362,-0.478774,0.012696,-0.868190,
0.000,-0.921903,0.040284,-0.360362,-0.478042,0.010987,-0.869167,
0.990,-0.921903,0.043214,-0.360362,-0.484390,0.010987,-0.869167,
1.013,-0.921903,0.041993,-0.358165,-0.484390,0.010010,-0.875759,
0.000,0.000000,0.041993,-0.358165,-0.479751,0.012696,-0.876491,
0.988,-0.921903,0.040529,-0.356700,-0.484390,0.028321,-0.873562,
1.009,-0.922147,0.042970,-0.358898,-0.478286,0.015870,-0.873562,
0.000,-0.937528,0.042970,-0.344005,-0.484390,0.017823,-0.878444,
0.989,-0.921903,0.043214,-0.359142,-0.475112,0.017090,-0.882351,
1.010,-0.921903,0.040284,-0.362071,-0.475112,0.017090,-0.890652,
0.000,-0.921903,0.041017,-0.359874,-0.484390,0.014893,-0.879421,
0.991,-0.921903,0.041017,-0.359874,-0.477065,0.012207,-0.878933,
1.010,-0.921903,0.044679,-0.359874,-0.477065,0.012207,-0.878933,
0.000,-0.921903,0.031251,-0.359630,-0.477309,0.011963,-0.875271,
0.989,-0.921903,0.045412,-0.359630,-0.475844,0.013672,-0.875759,
1.115,-0.921903,0.045167,-0.356456,-0.484390,0.013672,-0.875759,
0.137,-0.921903,0.042482,-0.356456,-0.471206,0.012207,-0.877956,
1.020,-0.920682,0.042482,-0.356456,-0.471938,0.008301,-0.872585,
0.000,-0.921903,0.040040,-0.356456,-0.471938,0.008301,-0.872585,
0.999,-0.921903,0.042726,-0.357433,-0.484390,0.011963,-0.876491,
0.985,-0.921903,0.042726,-0.357433,-0.474868,0.015381,-0.880642,
0.000,-0.921903,0.041749,-0.359874,-0.474868,0.015381,-0.880642,
1.009,-0.921903,0.041749,-0.359874,-0.478774,0.013184,-0.876003,
1.192,-0.921903,0.041749,-0.359874,-0.484390,0.012940,-0.875759,
0.000,-0.937528,0.039308,-0.360118,0.000000,0.012940,-0.875759,
1.000,-0.921903,0.040773,-0.361583,-0.478042,0.011231,-0.880153,
1.000,-0.921903,0.040773,-0.361583,-0.484390,0.009033,-0.877468,
0.000,-0.921903,0.043458,-0.365978,-0.484390,0.009033,-0.877468,
1.000,-0.921903,0.043214,-0.365978,-0.477553,0.010254,-0.876247,
1.010,-0.921903,0.011963,-0.365978,-0.478042,0.010987,-0.877956,
0.000,-0.921903,0.044191,-0.361339,-0.478042,0.010987,-0.877956,
0.990,-0.921903,0.046876,-0.359386,-0.479018,0.000000,-0.877712,
1.000,-0.910184,0.046876,-0.359386,-0.478042,0.013672,-0.876980,
0.000,-0.921903,0.043947,-0.362316,-0.484390,0.012207,-0.876980,
1.000,-0.921903,0.040284,-0.364513,-0.484390,0.012207,-0.876980,
1.008,-0.921903,0.038575,-0.362804,-0.480483,0.011475,-0.880398,
0.000,-0.921903,0.038575,-0.362804,-0.484390,0.010010,-0.878200,
0.991,-0.921903,0.039552,-0.360118,-0.477553,0.010010,-0.878200,
1.008,-0.921903,0.042482,-0.357188,-0.476089,0.009766,-0.873073,
0.000,-0.921903,0.042482,-0.357188,-0.484390,0.010987,-0.872829,
0.993,-0.921903,0.043947,-0.353770,-0.475844,0.010987,-0.872829,
1.000,-0.921903,0.044191,-0.356944,-0.475112,0.013672,-0.876491,
0.000,-0.921903,0.031251,-0.356944,-0.471450,0.014649,-0.876491,
1.000,-0.921903,0.041993,-0.365978,-0.484390,0.014649,-0.876491,
1.007,-0.921903,0.039064,-0.362804,-0.477798,0.013184,-0.874294,
0.000,-0.921903,0.039064,-0.362804,-0.484390,0.012207,-0.878444,
1.348,-0.922391,0.041017,-0.355968,-0.479018,0.012207,-0.878444,
0.652,-0.937528,0.043458,-0.355479,-0.477553,0.012207,-0.881130,
0.236,-0.937528,0.043458,-0.355479,-0.484390,0.012940,-0.879177,
1.014,-0.937528,0.041749,-0.359386,-0.478286,0.012940,-0.879177,
0.000,-0.921903,0.043702,-0.360607,-0.475844,0.010498,-0.876735,
0.990,-0.921903,0.043702,-0.360607,-0.477309,0.012207,-0.878200,
1.009,-0.921903,0.044679,-0.356456,-0.477309,0.012207,-0.878200,
0.000,-0.921903,0.041261,-0.358898,0.005371,0.011719,-0.878444,
1.006,-0.921903,0.041261,-0.358898,-0.484390,0.009522,-0.876491,
0.994,-0.921903,0.039796,-0.365490,-0.477798,0.009522,-0.876491,
0.000,-0.921903,0.040284,-0.362804,-0.479507,0.010498,-0.876491,
0.991,-0.921903,0.040284,-0.362804,-0.478530,0.011231,-0.877224,
1.010,-0.937528,0.040040,-0.358898,-0.478530,0.011231,-0.876980,
0.000,-0.921903,0.041261,-0.361339,-0.477065,0.013184,-0.876980,
0.989,-0.921903,0.042482,-0.363292,-0.484390,0.014405,-0.877956,
1.012,-0.921903,0.042482,-0.363292,-0.477553,0.015381,-0.874050,
0.000,-0.937528,0.042726,-0.358898,-0.484390,0.015381,-0.874050,
0.990,-0.921903,0.044435,-0.363536,-0.484390,0.013184,-0.871852,
1.009,-0.921903,0.044435,-0.363536,-0.476821,0.011231,-0.876491,
0.000,-0.921903,0.045656,-0.370617,-0.476821,0.011231,-0.876491,
0.991,-0.921903,0.045656,-0.363780,-0.476821,0.011231,-0.876491,
1.008,-0.921903,0.014405,-0.363780,-0.476333,0.012940,-0.876735,
0.000,-0.921903,0.041261,-0.363292,-0.484390,0.012940,-0.876735,
0.992,-0.921903,0.041749,-0.361583,-0.477309,0.015870,-0.874294,
1.008,-0.921903,0.041749,-0.361583,-0.478286,0.013672,-0.873562,
0.000,-0.921903,0.040773,-0.364513,-0.478286,0.013672,-0.873562,
1.577,-0.921903,0.041749,-0.363780,-0.479263,0.011963,-0.872585,
0.000,-0.921903,0.041749,-0.363780,-0.480483,0.015381,-0.876980,
1.047,-0.921903,0.045412,-0.372814,-0.484390,0.015381,-0.001953,
1.014,-0.921903,0.044923,-0.360118,-0.480239,0.013916,-0.878444,
0.000,-0.921903,0.044923,-0.374767,-0.484390,0.011475,-0.871852,
0.958,-0.921903,0.043214,-0.365001,-0.479751,0.011475,-0.871852,
0.000,-0.921903,0.043214,-0.365001,-0.480239,0.011231,-0.873806,
0.985,-0.921903,0.043214,-0.365001,-0.480239,0.010010,-0.876980,
0.999,-0.921903,0.042726,-0.364757,-0.484390,-0.005615,-0.876980,
1.008,-0.921903,0.042726,-0.367931,-0.484390,0.009522,-0.875515,
0.000,-0.921903,0.031251,-0.367931,-0.479018,0.009522,-0.876003,
0.993,-0.937528,0.042238,-0.359386,-0.479018,0.009522,-0.876003,
1.007,0.000000,0.042482,-0.358165,-0.484390,0.000000,-0.875515,
0.000,-0.925321,0.042482,-0.365001,-0.477309,0.013672,-0.876491,
1.001,-0.921903,0.042238,-0.365001,-0.484390,0.013672,-0.876247,
0.000,-0.921903,0.045900,-0.364025,-0.477798,0.012940,-0.876247,
0.992,-0.921903,0.046876,-0.364513,-0.479995,0.010743,-0.874294,
1.010,-0.921903,0.046876,-0.364513,-0.478286,0.010743,-0.878933,
0.000,-0.921903,0.044191,-0.364269,-0.484390,0.010743,-0.878933,
0.998,-0.937528,0.042970,-0.360851,-0.478286,0.013672,-0.878689,
0.992,-0.937528,0.042970,-0.360851,-0.484390,0.013428,-0.880642,
0.000,-0.921903,0.045900,-0.362804,-0.481216,0.000000,-0.880642,
1.000,-0.908475,0.044435,-0.363048,-0.480972,0.013672,-0.879177,
1.000,-0.921903,0.044435,-0.363048,-0.484390,0.014405,-0.875271,
0.000,-0.921903,0.039796,-0.355479,-0.480972,0.014405,-0.875271,
1.536,-0.921903,0.041017,-0.356456,-0.481704,0.011475,-0.878933,
0.872,-0.921903,0.041017,-0.356456,-0.482436,0.008545,-0.882107,
